;ProbandId;ConditionId;Condition;Visual;Tactile;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS
69;20;0;No Feedback;0;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.332;39.525000000000006;51.737;47.478;55.812000000000005;35.995000000000005;42.5;36.952000000000005;24.998;59.136;56.528000000000006;53.112;48.24;99.514;37.342000000000006;53.581;55.455000000000005;58.55800000000001;53.577000000000005;64.97500000000001;38.575;24.0;20.0;26.0;25.0;34.0;18.0;22.0;23.0;16.0;27.0;23.0;33.0;27.0;45.0;17.0;25.0;26.0;14.0;20.0;35.0;25.0;12.0;8.0;14.0;10.0;14.0;10.0;8.0;9.0;8.0;10.0;10.0;14.0;11.0;21.0;9.0;9.0;14.0;9.0;12.0;15.0;9.0;1284.6666666666665;1206.0;881.1428571428571;826.9;1136.9285714285716;824.0999999999999;1290.25;936.5555555555555;926.125;1055.3000000000002;984.4000000000002;847.1428571428571;909.1818181818184;863.3809523809523;1059.888888888889;1281.222222222222;802.9285714285714;1887.4444444444448;1127.9166666666667;975.2666666666665;925.9999999999999;1845.083333333334;1424.375;1860.7142857142858;2155.9000000000005;1632.0714285714284;1589.7;2045.375;1489.6666666666665;1113.8750000000002;1854.1000000000004;3199.1;1284.7142857142858;1771.909090909091;2586.6190476190477;1732.4444444444443;2722.0;1727.3571428571431;3524.6666666666665;1828.916666666667;1630.1333333333334;1291.9999999999998
70;20;1;Tactile Feedback;0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.218;39.678;57.400000000000006;30.863000000000003;72.474;36.025000000000006;38.551;42.043;39.779;66.113;53.035;47.81;50.92;56.955000000000005;26.829;34.24;63.279;34.985;65.24300000000001;45.838;43.555;32.0;26.0;34.0;20.0;37.0;23.0;14.0;22.0;14.0;44.0;30.0;21.0;30.0;24.0;12.0;18.0;35.0;16.0;39.0;16.0;22.0;10.0;8.0;10.0;9.0;9.0;9.0;8.0;8.0;10.0;11.0;10.0;13.0;9.0;10.0;7.0;9.0;11.0;10.0;11.0;8.0;9.0;1175.3000000000002;1288.375;1142.2;914.7777777777778;1516.4444444444446;1070.7777777777778;1243.625;1031.375;1155.8000000000002;976.2727272727275;1254.1999999999998;724.8461538461538;1003.4444444444443;772.7;1234.5714285714284;1341.1111111111113;1253.8181818181818;1015.9999999999998;1423.9090909090912;1053.8750000000002;1041.7777777777776;1957.0;1713.75;2057.8;1434.9999999999998;2400.1111111111113;1679.8888888888887;2388.0000000000005;1622.5000000000002;2226.1000000000004;2489.181818181818;1991.6000000000006;2161.0;1624.5555555555554;2070.8;1820.0;1546.5555555555554;1454.0;2225.1000000000004;2297.7272727272725;2267.0;1764.5555555555559
71;20;2;Visual Feedback;1;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.005;31.532000000000004;22.058;29.368;33.133;39.396;37.046;46.967000000000006;37.235;46.273;28.171000000000003;31.721000000000004;35.886;29.678;24.844;25.581000000000003;26.448;26.342;23.939;25.556;33.073;18.0;12.0;12.0;15.0;12.0;16.0;13.0;22.0;14.0;14.0;14.0;15.0;14.0;13.0;15.0;13.0;16.0;12.0;16.0;14.0;13.0;9.0;9.0;7.0;10.0;10.0;10.0;10.0;10.0;9.0;14.0;8.0;9.0;10.0;7.0;10.0;10.0;8.0;7.0;9.0;8.0;9.0;1141.6666666666665;1205.5555555555557;1036.5714285714284;835.3999999999999;1088.4;1304.5000000000002;854.2000000000002;1188.3;1674.7777777777778;1258.7142857142858;1462.75;1276.4444444444446;1366.4;1497.5714285714284;521.1;856.1999999999999;1050.875;1863.5714285714287;955.6666666666667;1258.875;1377.6666666666665;1193.5555555555557;1948.7777777777776;1375.2857142857144;1592.2;1918.4;1514.7;2135.4;1611.6;1548.8888888888885;1669.0714285714282;1217.25;1095.2222222222222;1403.8000000000002;1676.5714285714284;1069.8000000000002;1537.7;1277.8749999999998;1161.4285714285716;980.0;1880.5;2014.6666666666667
72;21;3;Combined Feedback;1;1;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;-1.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;-8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.363;50.142;49.015;60.832;127.009;38.113;47.897000000000006;40.777;43.973000000000006;56.928;43.921;24.291;25.719;29.871;27.73;23.347;41.223000000000006;17.649;23.945;37.52;22.506;22.0;35.0;16.0;20.0;52.0;13.0;13.0;27.0;26.0;30.0;14.0;12.0;12.0;13.0;12.0;13.0;16.0;14.0;12.0;20.0;13.0;15.0;11.0;15.0;22.0;34.0;10.0;11.0;8.0;10.0;17.0;15.0;7.0;7.0;9.0;9.0;7.0;11.0;8.0;8.0;10.0;8.0;1446.2;1036.727272727273;822.7999999999998;799.1818181818181;1356.8823529411766;1852.1000000000006;2051.363636363637;1221.0;1135.2;953.2352941176472;1158.2666666666667;1275.2857142857147;1306.2857142857142;1112.3333333333335;1133.6666666666665;1130.5714285714287;1191.9090909090908;598.2500000000001;822.7500000000001;1389.6000000000001;933.0;1881.5333333333335;1962.7272727272727;1978.6;2193.5454545454545;2902.029411764706;1383.8;1777.818181818182;1732.875;1532.7;1602.1176470588236;1868.5333333333333;1265.4285714285716;1665.7142857142858;1993.2222222222222;1536.888888888889;1419.857142857143;1900.7272727272727;1124.875;1526.1250000000005;1103.4;1381.0000000000002
73;21;0;No Feedback;0;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;33.232;21.744;36.55;20.813;23.702;44.464000000000006;25.26;49.133;24.327;31.735000000000003;61.804;47.327000000000005;55.901;30.428;79.876;60.816;22.319000000000003;68.402;36.66;27.362;62.57000000000001;16.0;15.0;21.0;13.0;15.0;26.0;12.0;20.0;15.0;22.0;33.0;23.0;28.0;18.0;32.0;21.0;15.0;30.0;20.0;14.0;31.0;10.0;7.0;8.0;7.0;6.0;8.0;7.0;9.0;7.0;7.0;15.0;9.0;8.0;9.0;11.0;10.0;7.0;13.0;9.0;7.0;15.0;729.1;194.28571428571425;820.625;653.5714285714284;737.8333333333335;802.625;1074.8571428571431;851.6666666666667;550.2857142857143;893.5714285714286;719.4000000000001;1002.4444444444445;1180.375;405.66666666666663;811.1818181818182;818.5;572.0;686.9230769230769;542.7777777777778;674.2857142857144;432.26666666666677;1558.4;1039.7142857142858;1302.375;1303.8571428571427;1542.5000000000002;1343.25;1507.2857142857142;1629.4444444444446;1648.571428571429;1214.4285714285713;1151.8;1458.2222222222226;3546.2499999999995;1472.0;1708.7272727272732;2011.3;1346.7142857142858;1766.4615384615383;1808.888888888889;1340.7142857142856;1712.5333333333333
74;21;1;Tactile Feedback;0;1;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;-1.0;-1.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;2.0;0.0;3.0;-1.0;-2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.2857142857142857;0.0;0.42857142857142855;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;6.0;0.0;-3.0;0.0;21.891;32.469;29.129;64.44500000000001;25.406;23.361;22.837;50.659000000000006;33.172000000000004;51.264;82.19600000000001;43.767;43.073;45.519000000000005;61.441;33.416000000000004;57.309000000000005;22.924000000000003;26.184;56.932;45.228;13.0;16.0;13.0;28.0;14.0;14.0;14.0;27.0;18.0;30.0;34.0;24.0;15.0;18.0;24.0;14.0;26.0;13.0;14.0;20.0;18.0;7.0;7.0;7.0;13.0;6.0;6.0;5.0;11.0;8.0;14.0;22.0;9.0;11.0;11.0;14.0;7.0;9.0;6.0;8.0;12.0;13.0;340.4285714285714;552.7142857142857;506.9999999999999;824.4615384615386;817.4999999999999;484.5;851.4000000000002;650.2727272727274;832.6250000000001;713.2142857142857;626.6818181818182;1075.2222222222222;961.3636363636366;1029.6363636363637;1039.5714285714287;1522.285714285714;1378.111111111111;1049.3333333333333;626.2500000000001;1240.5833333333335;607.0;1381.714285714286;1473.0;1659.5714285714287;2077.6153846153848;1400.1666666666665;1415.5;1609.2;1204.3636363636365;1302.5;1412.4285714285716;1619.4090909090912;1704.6666666666667;1948.4545454545455;1585.8181818181818;1693.6428571428573;1653.4285714285716;2094.0;1291.6666666666667;1794.6250000000005;1754.6666666666663;1554.7692307692312
75;21;2;Visual Feedback;1;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.292;20.721;23.641;25.611;29.705;45.943000000000005;18.157;26.732000000000003;42.190000000000005;23.261000000000003;26.986;21.913;23.046000000000003;29.849;21.765;26.919;18.377;22.828000000000003;51.73800000000001;20.378;18.923;13.0;13.0;12.0;14.0;14.0;20.0;12.0;18.0;14.0;12.0;15.0;10.0;12.0;13.0;12.0;12.0;12.0;12.0;30.0;12.0;12.0;11.0;7.0;7.0;8.0;10.0;17.0;7.0;8.0;15.0;8.0;7.0;7.0;7.0;7.0;8.0;10.0;7.0;7.0;16.0;7.0;7.0;1198.9999999999998;930.9999999999999;1188.7142857142856;980.75;932.6999999999999;984.9411764705884;976.5714285714287;894.3750000000001;982.4666666666666;997.375;1339.2857142857142;1081.0;1176.142857142857;2045.8571428571433;966.0;966.6;976.1428571428572;1704.5714285714287;992.2500000000001;786.2857142857143;970.5714285714287;1254.6363636363637;1384.714285714286;1414.0;1358.2500000000002;1939.2999999999997;1469.8235294117646;1125.2857142857144;1570.6250000000002;1765.9999999999995;1518.375;1222.7142857142856;1374.857142857143;1474.9999999999998;1442.8571428571431;1496.4999999999998;1796.4000000000003;1009.7142857142858;992.2857142857142;1453.9375;1269.142857142857;1178.2857142857142
76;22;3;Combined Feedback;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.169;23.825000000000003;26.657;28.680000000000003;37.022000000000006;29.265;22.403;22.058;28.799000000000003;22.619;30.897;27.522;24.356;27.428;23.227;40.889;32.075;32.532000000000004;27.318;30.195;20.784;12.0;12.0;11.0;13.0;18.0;14.0;12.0;10.0;19.0;14.0;13.0;13.0;14.0;14.0;11.0;17.0;15.0;14.0;12.0;14.0;10.0;7.0;7.0;7.0;7.0;8.0;8.0;7.0;7.0;8.0;7.0;10.0;8.0;7.0;7.0;7.0;9.0;9.0;8.0;7.0;8.0;7.0;770.4285714285713;725.7142857142859;685.1428571428571;899.2857142857141;726.1250000000001;463.5;508.7142857142858;419.14285714285717;391.375;388.14285714285717;449.0;499.87499999999994;534.1428571428571;557.0;531.7142857142857;770.0;563.0;871.4999999999999;782.4285714285713;662.7500000000002;389.4285714285715;1597.2857142857144;1569.8571428571427;1629.7142857142858;1696.0;2099.5;1790.5;1429.8571428571427;1488.0;1225.0;1498.142857142857;1986.0;1503.8749999999998;1620.4285714285718;1632.857142857143;1422.2857142857144;1793.3333333333335;1520.5555555555557;1703.7499999999998;1669.142857142857;2004.8750000000002;1396.2857142857144
77;22;0;No Feedback;0;0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.031;37.601;23.317;28.674000000000003;26.568;19.67;21.029;24.943;28.539;26.009;30.126;31.661;22.238000000000003;25.779;27.254;31.884;27.22;22.869;25.934;30.265;26.245;13.0;17.0;12.0;16.0;18.0;16.0;12.0;14.0;16.0;14.0;17.0;17.0;12.0;15.0;16.0;20.0;11.0;11.0;12.0;15.0;12.0;7.0;9.0;7.0;8.0;8.0;7.0;7.0;8.0;7.0;8.0;7.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;7.0;8.0;700.4285714285716;825.7777777777777;748.5714285714284;421.0;491.12500000000006;344.7142857142858;414.28571428571433;459.99999999999994;673.1428571428571;393.875;442.7142857142857;557.1250000000001;587.7142857142859;617.1428571428572;449.7142857142857;635.8571428571428;754.8571428571428;462.42857142857144;531.1666666666666;621.7142857142857;371.25;1864.0;1681.111111111111;1390.2857142857144;1399.2499999999998;1192.125;1240.857142857143;1182.0000000000002;1632.375;1529.7142857142858;1724.1250000000002;1661.857142857143;1715.9999999999998;1349.0;1647.0000000000002;1573.1428571428567;1629.5714285714287;1675.0;1535.9999999999998;1787.1666666666667;1663.1428571428573;1489.9999999999998
78;22;1;Tactile Feedback;0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.590000000000003;24.105;23.101000000000003;40.689;45.957;36.946000000000005;24.955;21.352;22.226000000000003;28.020000000000003;47.942;31.478;30.201;21.136000000000003;28.32;26.069000000000003;21.631;25.779;25.694000000000003;26.212000000000003;20.716;14.0;12.0;11.0;25.0;24.0;16.0;16.0;11.0;11.0;16.0;21.0;18.0;17.0;16.0;16.0;12.0;11.0;14.0;14.0;14.0;12.0;7.0;7.0;6.0;10.0;14.0;9.0;7.0;7.0;7.0;9.0;10.0;8.0;8.0;7.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;936.7142857142857;504.0;508.83333333333337;672.9000000000001;428.57142857142856;680.1111111111111;492.8571428571429;471.0000000000001;479.4285714285714;350.66666666666663;727.7000000000002;514.375;555.0;280.4285714285714;425.875;505.57142857142856;406.57142857142856;445.28571428571433;395.28571428571433;566.857142857143;309.42857142857144;1704.4285714285716;1528.2857142857142;1671.8333333333335;1369.8000000000002;1581.642857142857;2189.8888888888896;1528.0000000000002;1296.0;1400.2857142857142;1398.7777777777778;1827.5000000000002;1809.3750000000002;1660.1249999999998;1398.1428571428569;1284.25;1720.0;1420.5714285714287;1534.7142857142858;1595.0;1465.9999999999998;1437.5714285714287
