;ShowIndex;ShowDate;HideIndex;HideDate;Condition;TrialNumber;Layer;ResultLayer;BlockId;ProbandId;LastLayerChangeDate;LastLayerChangeIndex;Duration_ShowNumber;Duration_FindCenter
157;38813;2022-08-01 14:18:03.235;38820.0;2022-08-01 14:18:03.436;No Feedback;3;3;3;0;2;2022-08-01 14:18:02.396;38785;0.201;0.8390000000000001
158;39148;2022-08-01 14:18:13.290;39169.0;2022-08-01 14:18:13.909;No Feedback;4;1;7;0;2;2022-08-01 14:18:12.119;39109;0.619;1.171
159;39187;2022-08-01 14:18:14.457;39189.0;2022-08-01 14:18:14.518;No Feedback;4;1;7;0;2;2022-08-01 14:18:12.119;39109;0.061000000000000006;2.338
160;39231;2022-08-01 14:18:15.779;39238.0;2022-08-01 14:18:15.995;No Feedback;4;2;7;0;2;2022-08-01 14:18:14.958;39204;0.21600000000000003;0.8210000000000001
161;39280;2022-08-01 14:18:17.244;39286.0;2022-08-01 14:18:17.448;No Feedback;4;2;7;0;2;2022-08-01 14:18:14.958;39204;0.20400000000000001;2.286
162;39353;2022-08-01 14:18:19.437;39377.0;2022-08-01 14:18:20.165;No Feedback;4;3;7;0;2;2022-08-01 14:18:17.790;39298;0.7280000000000001;1.647
163;39459;2022-08-01 14:18:22.614;39477.0;2022-08-01 14:18:23.159;No Feedback;4;4;7;0;2;2022-08-01 14:18:21.271;39414;0.545;1.3430000000000002
164;39574;2022-08-01 14:18:26.074;39633.0;2022-08-01 14:18:27.834;No Feedback;4;5;7;0;2;2022-08-01 14:18:24.202;39512;1.76;1.872
165;39724;2022-08-01 14:18:30.573;39761.0;2022-08-01 14:18:31.681;No Feedback;4;6;7;0;2;2022-08-01 14:18:28.644;39660;1.108;1.929
166;39841;2022-08-01 14:18:34.081;39896.0;2022-08-01 14:18:35.731;No Feedback;4;7;7;0;2;2022-08-01 14:18:32.212;39779;1.6500000000000001;1.8690000000000002
167;40186;2022-08-01 14:18:44.437;40207.0;2022-08-01 14:18:45.059;No Feedback;4;1;7;0;2;2022-08-01 14:18:43.656;40160;0.622;0.781
168;40365;2022-08-01 14:18:49.808;40376.0;2022-08-01 14:18:50.137;No Feedback;4;1;7;0;2;2022-08-01 14:18:48.840;40333;0.329;0.9680000000000001
169;40409;2022-08-01 14:18:51.118;40417.0;2022-08-01 14:18:51.370;No Feedback;4;2;7;0;2;2022-08-01 14:18:50.321;40382;0.252;0.797
170;40459;2022-08-01 14:18:52.625;40462.0;2022-08-01 14:18:52.720;No Feedback;4;3;7;0;2;2022-08-01 14:18:51.616;40425;0.095;1.0090000000000001
171;40502;2022-08-01 14:18:53.918;40515.0;2022-08-01 14:18:54.305;No Feedback;4;4;7;0;2;2022-08-01 14:18:52.889;40468;0.387;1.0290000000000001
172;40639;2022-08-01 14:18:58.029;40643.0;2022-08-01 14:18:58.138;No Feedback;4;6;7;0;2;2022-08-01 14:18:56.921;40602;0.10900000000000001;1.108
173;40690;2022-08-01 14:18:59.554;40692.0;2022-08-01 14:18:59.615;No Feedback;4;7;7;0;2;2022-08-01 14:18:58.405;40651;0.061000000000000006;1.149
174;40718;2022-08-01 14:19:00.394;40731.0;2022-08-01 14:19:00.780;No Feedback;4;7;7;0;2;2022-08-01 14:18:58.405;40651;0.386;1.989
175;40753;2022-08-01 14:19:01.450;40756.0;2022-08-01 14:19:01.527;No Feedback;4;7;7;0;2;2022-08-01 14:18:58.405;40651;0.077;3.0450000000000004
176;41021;2022-08-01 14:19:09.495;41042.0;2022-08-01 14:19:10.132;No Feedback;5;1;6;0;2;2022-08-01 14:19:08.921;41002;0.637;0.5740000000000001
177;41265;2022-08-01 14:19:16.810;41271.0;2022-08-01 14:19:16.998;No Feedback;5;2;6;0;2;2022-08-01 14:19:15.860;41233;0.188;0.9500000000000001
178;41768;2022-08-01 14:19:31.912;41770.0;2022-08-01 14:19:31.976;No Feedback;5;1;6;0;2;2022-08-01 14:19:31.072;41740;0.064;0.8400000000000001
179;42089;2022-08-01 14:19:41.546;42097.0;2022-08-01 14:19:41.794;No Feedback;5;2;6;0;2;2022-08-01 14:19:40.537;42055;0.24800000000000003;1.0090000000000001
180;42193;2022-08-01 14:19:44.670;42206.0;2022-08-01 14:19:45.059;No Feedback;5;3;6;0;2;2022-08-01 14:19:43.597;42157;0.389;1.0730000000000002
181;42290;2022-08-01 14:19:47.585;42291.0;2022-08-01 14:19:47.618;No Feedback;5;4;6;0;2;2022-08-01 14:19:46.011;42237;0.033;1.574
182;42577;2022-08-01 14:19:56.227;42578.0;2022-08-01 14:19:56.256;No Feedback;5;3;6;0;2;2022-08-01 14:19:55.136;42541;0.029;1.091
183;42690;2022-08-01 14:19:59.606;42703.0;2022-08-01 14:20:00.046;No Feedback;5;4;6;0;2;2022-08-01 14:19:58.140;42641;0.44;1.4660000000000002
184;42801;2022-08-01 14:20:02.970;42810.0;2022-08-01 14:20:03.253;No Feedback;5;5;6;0;2;2022-08-01 14:20:01.085;42738;0.28300000000000003;1.885
185;42882;2022-08-01 14:20:05.403;42898.0;2022-08-01 14:20:05.886;No Feedback;5;6;6;0;2;2022-08-01 14:20:04.388;42848;0.48300000000000004;1.0150000000000001
186;42982;2022-08-01 14:20:08.419;43048.0;2022-08-01 14:20:10.389;No Feedback;5;7;6;0;2;2022-08-01 14:20:07.440;42950;1.9700000000000002;0.9790000000000001
187;43150;2022-08-01 14:20:13.453;43153.0;2022-08-01 14:20:13.546;No Feedback;5;6;6;0;2;2022-08-01 14:20:12.519;43119;0.093;0.934
188;43564;2022-08-01 14:20:25.884;43603.0;2022-08-01 14:20:27.050;No Feedback;6;1;2;0;2;2022-08-01 14:20:25.026;43535;1.1660000000000001;0.8580000000000001
189;43683;2022-08-01 14:20:29.455;43691.0;2022-08-01 14:20:29.686;No Feedback;6;2;2;0;2;2022-08-01 14:20:27.768;43627;0.231;1.687
190;43827;2022-08-01 14:20:33.769;43842.0;2022-08-01 14:20:34.221;No Feedback;6;2;2;0;2;2022-08-01 14:20:32.987;43801;0.452;0.782
191;43928;2022-08-01 14:20:36.810;43944.0;2022-08-01 14:20:37.281;No Feedback;6;3;2;0;2;2022-08-01 14:20:35.785;43894;0.47100000000000003;1.0250000000000001
192;44032;2022-08-01 14:20:39.923;44066.0;2022-08-01 14:20:40.949;No Feedback;6;4;2;0;2;2022-08-01 14:20:38.307;43978;1.026;1.616
193;44117;2022-08-01 14:20:42.473;44132.0;2022-08-01 14:20:42.926;No Feedback;6;5;2;0;2;2022-08-01 14:20:41.368;44080;0.453;1.105
194;44214;2022-08-01 14:20:45.383;44230.0;2022-08-01 14:20:45.865;No Feedback;6;6;2;0;2;2022-08-01 14:20:43.859;44163;0.48200000000000004;1.524
195;44293;2022-08-01 14:20:47.754;44313.0;2022-08-01 14:20:48.360;No Feedback;6;7;2;0;2;2022-08-01 14:20:46.768;44260;0.606;0.9860000000000001
196;44587;2022-08-01 14:20:56.572;44590.0;2022-08-01 14:20:56.666;No Feedback;7;2;1;0;2;2022-08-01 14:20:55.889;44564;0.094;0.683
197;44697;2022-08-01 14:20:59.875;44707.0;2022-08-01 14:21:00.170;No Feedback;7;1;1;0;2;2022-08-01 14:20:58.863;44663;0.29500000000000004;1.012
198;44773;2022-08-01 14:21:02.162;44779.0;2022-08-01 14:21:02.333;No Feedback;7;2;1;0;2;2022-08-01 14:21:01.383;44747;0.171;0.779
199;44858;2022-08-01 14:21:04.700;44887.0;2022-08-01 14:21:05.589;No Feedback;7;2;1;0;2;2022-08-01 14:21:03.142;44806;0.889;1.558
200;44929;2022-08-01 14:21:06.851;44936.0;2022-08-01 14:21:07.049;No Feedback;7;3;1;0;2;2022-08-01 14:21:05.730;44892;0.198;1.121
201;45030;2022-08-01 14:21:09.860;45032.0;2022-08-01 14:21:09.923;No Feedback;7;4;1;0;2;2022-08-01 14:21:08.401;44981;0.063;1.459
202;45150;2022-08-01 14:21:13.480;45180.0;2022-08-01 14:21:14.367;No Feedback;7;4;1;0;2;2022-08-01 14:21:12.683;45124;0.887;0.797
203;45385;2022-08-01 14:21:20.529;45397.0;2022-08-01 14:21:20.886;No Feedback;7;5;1;0;2;2022-08-01 14:21:19.770;45360;0.35700000000000004;0.759
204;45469;2022-08-01 14:21:23.045;45477.0;2022-08-01 14:21:23.281;No Feedback;7;6;1;0;2;2022-08-01 14:21:22.141;45439;0.23600000000000002;0.904
205;45544;2022-08-01 14:21:25.291;45569.0;2022-08-01 14:21:26.052;No Feedback;7;7;1;0;2;2022-08-01 14:21:24.372;45513;0.761;0.919
206;46319;2022-08-01 14:21:48.562;46362.0;2022-08-01 14:21:49.854;No Feedback;7;1;1;0;2;2022-08-01 14:21:47.657;46289;1.292;0.905
207;46642;2022-08-01 14:21:58.249;46651.0;2022-08-01 14:21:58.528;No Feedback;8;1;7;0;2;2022-08-01 14:21:57.412;46614;0.279;0.8370000000000001
208;46728;2022-08-01 14:22:00.835;46729.0;2022-08-01 14:22:00.865;No Feedback;8;2;7;0;2;2022-08-01 14:21:59.635;46688;0.030000000000000002;1.2000000000000002
209;46866;2022-08-01 14:22:04.994;46977.0;2022-08-01 14:22:08.314;No Feedback;8;3;7;0;2;2022-08-01 14:22:03.708;46824;3.3200000000000003;1.286
210;47041;2022-08-01 14:22:10.221;47088.0;2022-08-01 14:22:11.635;No Feedback;8;4;7;0;2;2022-08-01 14:22:09.027;47001;1.4140000000000001;1.1940000000000002
211;47170;2022-08-01 14:22:14.107;47195.0;2022-08-01 14:22:14.854;No Feedback;8;5;7;0;2;2022-08-01 14:22:11.929;47098;0.747;2.178
212;47219;2022-08-01 14:22:15.569;47223.0;2022-08-01 14:22:15.694;No Feedback;8;5;7;0;2;2022-08-01 14:22:11.929;47098;0.125;3.64
213;47306;2022-08-01 14:22:18.182;47314.0;2022-08-01 14:22:18.431;No Feedback;8;6;7;0;2;2022-08-01 14:22:16.564;47252;0.24900000000000003;1.618
214;47402;2022-08-01 14:22:21.058;47460.0;2022-08-01 14:22:22.801;No Feedback;8;7;7;0;2;2022-08-01 14:22:19.871;47362;1.743;1.187
215;47573;2022-08-01 14:22:26.196;47584.0;2022-08-01 14:22:26.529;No Feedback;8;6;7;0;2;2022-08-01 14:22:25.626;47554;0.333;0.5700000000000001
216;47680;2022-08-01 14:22:29.409;47716.0;2022-08-01 14:22:30.481;No Feedback;8;7;7;0;2;2022-08-01 14:22:27.696;47623;1.072;1.713
217;48285;2022-08-01 14:22:47.564;48322.0;2022-08-01 14:22:48.670;No Feedback;9;1;4;0;2;2022-08-01 14:22:46.784;48259;1.106;0.78
218;48360;2022-08-01 14:22:49.809;48371.0;2022-08-01 14:22:50.135;No Feedback;9;2;4;0;2;2022-08-01 14:22:48.825;48327;0.326;0.9840000000000001
219;48452;2022-08-01 14:22:52.591;48462.0;2022-08-01 14:22:52.878;No Feedback;9;3;4;0;2;2022-08-01 14:22:51.429;48414;0.28700000000000003;1.1620000000000001
220;48521;2022-08-01 14:22:54.640;48528.0;2022-08-01 14:22:54.859;No Feedback;9;3;4;0;2;2022-08-01 14:22:51.429;48414;0.219;3.2110000000000003
221;48640;2022-08-01 14:22:58.216;48646.0;2022-08-01 14:22:58.389;No Feedback;9;3;4;0;2;2022-08-01 14:22:57.377;48612;0.17300000000000001;0.8390000000000001
222;48696;2022-08-01 14:22:59.890;48699.0;2022-08-01 14:22:59.985;No Feedback;9;3;4;0;2;2022-08-01 14:22:57.377;48612;0.095;2.5130000000000003
223;48766;2022-08-01 14:23:01.986;48775.0;2022-08-01 14:23:02.266;No Feedback;9;4;4;0;2;2022-08-01 14:23:01.155;48738;0.28;0.8310000000000001
224;48874;2022-08-01 14:23:05.254;48890.0;2022-08-01 14:23:05.739;No Feedback;9;5;4;0;2;2022-08-01 14:23:04.213;48839;0.48500000000000004;1.0410000000000001
225;48982;2022-08-01 14:23:08.491;48996.0;2022-08-01 14:23:08.913;No Feedback;9;6;4;0;2;2022-08-01 14:23:07.170;48938;0.42200000000000004;1.3210000000000002
226;49075;2022-08-01 14:23:11.291;49099.0;2022-08-01 14:23:12.004;No Feedback;9;7;4;0;2;2022-08-01 14:23:09.966;49031;0.7130000000000001;1.3250000000000002
227;49145;2022-08-01 14:23:13.392;49154.0;2022-08-01 14:23:13.655;No Feedback;9;7;4;0;2;2022-08-01 14:23:09.966;49031;0.263;3.426
228;50190;2022-08-01 14:23:44.764;50204.0;2022-08-01 14:23:45.183;No Feedback;10;1;6;0;2;2022-08-01 14:23:43.376;50144;0.41900000000000004;1.3880000000000001
229;50278;2022-08-01 14:23:47.403;50285.0;2022-08-01 14:23:47.606;No Feedback;10;2;6;0;2;2022-08-01 14:23:46.503;50248;0.203;0.9
230;50501;2022-08-01 14:23:54.089;50506.0;2022-08-01 14:23:54.247;No Feedback;10;3;6;0;2;2022-08-01 14:23:53.418;50479;0.158;0.671
231;50604;2022-08-01 14:23:57.171;50623.0;2022-08-01 14:23:57.746;No Feedback;10;3;6;0;2;2022-08-01 14:23:56.424;50579;0.5750000000000001;0.747
232;50698;2022-08-01 14:24:00.017;50706.0;2022-08-01 14:24:00.252;No Feedback;10;4;6;0;2;2022-08-01 14:23:58.604;50651;0.23500000000000001;1.413
233;50752;2022-08-01 14:24:01.625;50825.0;2022-08-01 14:24:03.833;No Feedback;10;4;6;0;2;2022-08-01 14:23:58.604;50651;2.208;3.0210000000000004
234;50934;2022-08-01 14:24:07.100;50947.0;2022-08-01 14:24:07.492;No Feedback;10;5;6;0;2;2022-08-01 14:24:05.231;50872;0.392;1.8690000000000002
235;51056;2022-08-01 14:24:10.770;51072.0;2022-08-01 14:24:11.250;No Feedback;10;4;6;0;2;2022-08-01 14:24:09.899;51027;0.48000000000000004;0.8710000000000001
236;51154;2022-08-01 14:24:13.710;51166.0;2022-08-01 14:24:14.069;No Feedback;10;5;6;0;2;2022-08-01 14:24:12.418;51111;0.35900000000000004;1.292
237;51239;2022-08-01 14:24:16.248;51255.0;2022-08-01 14:24:16.728;No Feedback;10;6;6;0;2;2022-08-01 14:24:15.174;51203;0.48000000000000004;1.074
238;51287;2022-08-01 14:24:17.689;51348.0;2022-08-01 14:24:19.523;No Feedback;10;6;6;0;2;2022-08-01 14:24:15.174;51203;1.834;2.515
239;51403;2022-08-01 14:24:21.175;51454.0;2022-08-01 14:24:22.701;No Feedback;10;7;6;0;2;2022-08-01 14:24:19.977;51363;1.526;1.1980000000000002
240;51775;2022-08-01 14:24:32.331;51815.0;2022-08-01 14:24:33.545;No Feedback;11;1;4;0;2;2022-08-01 14:24:31.428;51745;1.214;0.903
241;51880;2022-08-01 14:24:35.489;51917.0;2022-08-01 14:24:36.608;No Feedback;11;2;4;0;2;2022-08-01 14:24:33.760;51822;1.119;1.729
242;51977;2022-08-01 14:24:38.400;51992.0;2022-08-01 14:24:38.851;No Feedback;11;3;4;0;2;2022-08-01 14:24:37.464;51945;0.451;0.936
243;52059;2022-08-01 14:24:40.858;52065.0;2022-08-01 14:24:41.047;No Feedback;11;4;4;0;2;2022-08-01 14:24:40.018;52031;0.189;0.8400000000000001
244;52168;2022-08-01 14:24:44.143;52178.0;2022-08-01 14:24:44.441;No Feedback;11;4;4;0;2;2022-08-01 14:24:43.180;52136;0.29800000000000004;0.9630000000000001
245;52402;2022-08-01 14:24:51.160;52435.0;2022-08-01 14:24:52.157;No Feedback;11;5;4;0;2;2022-08-01 14:24:50.024;52364;0.9970000000000001;1.1360000000000001
246;52476;2022-08-01 14:24:53.390;52479.0;2022-08-01 14:24:53.467;No Feedback;11;6;4;0;2;2022-08-01 14:24:52.455;52445;0.077;0.935
247;52558;2022-08-01 14:24:55.854;52559.0;2022-08-01 14:24:55.883;No Feedback;11;5;4;0;2;2022-08-01 14:24:55.027;52531;0.029;0.8270000000000001
248;52686;2022-08-01 14:24:59.692;52701.0;2022-08-01 14:25:00.144;No Feedback;11;7;4;0;2;2022-08-01 14:24:58.698;52653;0.452;0.9940000000000001
249;53023;2022-08-01 14:25:09.805;53068.0;2022-08-01 14:25:11.160;No Feedback;12;1;2;0;2;2022-08-01 14:25:09.167;53001;1.355;0.638
250;53139;2022-08-01 14:25:13.287;53145.0;2022-08-01 14:25:13.487;No Feedback;12;2;2;0;2;2022-08-01 14:25:11.406;53076;0.2;1.8810000000000002
251;53283;2022-08-01 14:25:17.610;53292.0;2022-08-01 14:25:17.876;No Feedback;12;2;2;0;2;2022-08-01 14:25:16.829;53257;0.266;0.781
252;53349;2022-08-01 14:25:19.604;53358.0;2022-08-01 14:25:19.856;No Feedback;12;3;2;0;2;2022-08-01 14:25:18.625;53317;0.252;0.9790000000000001
253;53425;2022-08-01 14:25:21.878;53438.0;2022-08-01 14:25:22.266;No Feedback;12;4;2;0;2;2022-08-01 14:25:20.678;53385;0.388;1.2000000000000002
254;53514;2022-08-01 14:25:24.538;53542.0;2022-08-01 14:25:25.378;No Feedback;12;5;2;0;2;2022-08-01 14:25:23.340;53474;0.8400000000000001;1.1980000000000002
255;53606;2022-08-01 14:25:27.308;53639.0;2022-08-01 14:25:28.288;No Feedback;12;6;2;0;2;2022-08-01 14:25:25.800;53556;0.9800000000000001;1.508
256;53728;2022-08-01 14:25:30.966;53783.0;2022-08-01 14:25:32.618;No Feedback;12;7;2;0;2;2022-08-01 14:25:28.803;53656;1.6520000000000001;2.1630000000000003
257;54214;2022-08-01 14:25:45.546;54224.0;2022-08-01 14:25:45.843;No Feedback;13;1;2;0;2;2022-08-01 14:25:44.768;54188;0.29700000000000004;0.778
258;54464;2022-08-01 14:25:53.048;54538.0;2022-08-01 14:25:55.273;No Feedback;13;2;2;0;2;2022-08-01 14:25:52.052;54431;2.225;0.9960000000000001
259;54764;2022-08-01 14:26:02.048;54775.0;2022-08-01 14:26:02.376;No Feedback;13;3;2;0;2;2022-08-01 14:26:01.079;54732;0.328;0.9690000000000001
260;54838;2022-08-01 14:26:04.273;54849.0;2022-08-01 14:26:04.600;No Feedback;13;4;2;0;2;2022-08-01 14:26:03.291;54805;0.327;0.9820000000000001
261;54912;2022-08-01 14:26:06.484;54917.0;2022-08-01 14:26:06.639;No Feedback;13;5;2;0;2;2022-08-01 14:26:05.500;54879;0.155;0.9840000000000001
262;55152;2022-08-01 14:26:13.700;55192.0;2022-08-01 14:26:14.896;No Feedback;13;6;2;0;2;2022-08-01 14:26:11.309;55073;1.1960000000000002;2.391
263;55253;2022-08-01 14:26:16.735;55264.0;2022-08-01 14:26:17.062;No Feedback;13;7;2;0;2;2022-08-01 14:26:15.441;55210;0.327;1.294
264;55645;2022-08-01 14:26:28.491;55674.0;2022-08-01 14:26:29.367;No Feedback;14;1;7;0;2;2022-08-01 14:26:27.450;55610;0.876;1.0410000000000001
265;55913;2022-08-01 14:26:36.532;55962.0;2022-08-01 14:26:38.008;No Feedback;14;2;7;0;2;2022-08-01 14:26:33.147;55800;1.4760000000000002;3.3850000000000002
266;55980;2022-08-01 14:26:38.549;55982.0;2022-08-01 14:26:38.612;No Feedback;14;2;7;0;2;2022-08-01 14:26:33.147;55800;0.063;5.402
267;56027;2022-08-01 14:26:39.962;56040.0;2022-08-01 14:26:40.349;No Feedback;14;3;7;0;2;2022-08-01 14:26:39.183;56001;0.387;0.779
268;56085;2022-08-01 14:26:41.704;56090.0;2022-08-01 14:26:41.845;No Feedback;14;3;7;0;2;2022-08-01 14:26:39.183;56001;0.14100000000000001;2.5210000000000004
269;56133;2022-08-01 14:26:43.141;56147.0;2022-08-01 14:26:43.561;No Feedback;14;4;7;0;2;2022-08-01 14:26:42.329;56106;0.42000000000000004;0.812
270;56194;2022-08-01 14:26:44.975;56199.0;2022-08-01 14:26:45.127;No Feedback;14;4;7;0;2;2022-08-01 14:26:42.329;56106;0.152;2.6460000000000004
271;56275;2022-08-01 14:26:47.398;56283.0;2022-08-01 14:26:47.648;No Feedback;14;4;7;0;2;2022-08-01 14:26:46.496;56245;0.25;0.902
272;56440;2022-08-01 14:26:52.349;56444.0;2022-08-01 14:26:52.475;No Feedback;14;3;7;0;2;2022-08-01 14:26:51.370;56407;0.126;0.9790000000000001
273;56503;2022-08-01 14:26:54.247;56515.0;2022-08-01 14:26:54.606;No Feedback;14;4;7;0;2;2022-08-01 14:26:53.439;56476;0.35900000000000004;0.808
274;56637;2022-08-01 14:26:58.263;56697.0;2022-08-01 14:27:00.073;No Feedback;14;6;7;0;2;2022-08-01 14:26:57.342;56606;1.81;0.921
275;56800;2022-08-01 14:27:03.157;56834.0;2022-08-01 14:27:04.197;No Feedback;14;7;7;0;2;2022-08-01 14:27:01.631;56749;1.04;1.526
276;57237;2022-08-01 14:27:16.284;57252.0;2022-08-01 14:27:16.732;No Feedback;15;1;4;0;2;2022-08-01 14:27:15.289;57204;0.448;0.9950000000000001
277;57307;2022-08-01 14:27:18.387;57310.0;2022-08-01 14:27:18.478;No Feedback;15;2;4;0;2;2022-08-01 14:27:17.606;57281;0.09100000000000001;0.781
278;57388;2022-08-01 14:27:20.810;57397.0;2022-08-01 14:27:21.075;No Feedback;15;3;4;0;2;2022-08-01 14:27:19.692;57351;0.265;1.118
279;57475;2022-08-01 14:27:23.414;57482.0;2022-08-01 14:27:23.632;No Feedback;15;4;4;0;2;2022-08-01 14:27:22.130;57432;0.21800000000000003;1.284
280;57608;2022-08-01 14:27:27.413;57618.0;2022-08-01 14:27:27.708;No Feedback;15;5;4;0;2;2022-08-01 14:27:26.388;57574;0.29500000000000004;1.0250000000000001
281;57698;2022-08-01 14:27:30.107;57703.0;2022-08-01 14:27:30.263;No Feedback;15;6;4;0;2;2022-08-01 14:27:29.126;57665;0.156;0.9810000000000001
282;57816;2022-08-01 14:27:33.656;57864.0;2022-08-01 14:27:35.105;No Feedback;15;7;4;0;2;2022-08-01 14:27:31.758;57753;1.449;1.8980000000000001
283;58146;2022-08-01 14:27:43.556;58147.0;2022-08-01 14:27:43.584;No Feedback;16;1;5;0;2;2022-08-01 14:27:42.112;58098;0.028;1.4440000000000002
284;58216;2022-08-01 14:27:45.657;58220.0;2022-08-01 14:27:45.780;No Feedback;16;2;5;0;2;2022-08-01 14:27:44.939;58192;0.12300000000000001;0.7180000000000001
285;58357;2022-08-01 14:27:49.891;58368.0;2022-08-01 14:27:50.218;No Feedback;16;2;5;0;2;2022-08-01 14:27:49.049;58329;0.327;0.8420000000000001
286;58416;2022-08-01 14:27:51.658;58431.0;2022-08-01 14:27:52.103;No Feedback;16;3;5;0;2;2022-08-01 14:27:50.903;58391;0.445;0.755
287;58450;2022-08-01 14:27:52.678;58463.0;2022-08-01 14:27:53.069;No Feedback;16;3;5;0;2;2022-08-01 14:27:50.903;58391;0.391;1.7750000000000001
288;58677;2022-08-01 14:27:59.490;58713.0;2022-08-01 14:28:00.563;No Feedback;16;4;5;0;2;2022-08-01 14:27:58.681;58650;1.0730000000000002;0.809
289;58774;2022-08-01 14:28:02.406;58789.0;2022-08-01 14:28:02.855;No Feedback;16;5;5;0;2;2022-08-01 14:28:00.986;58727;0.449;1.4200000000000002
290;58845;2022-08-01 14:28:04.538;58901.0;2022-08-01 14:28:06.219;No Feedback;16;5;5;0;2;2022-08-01 14:28:00.986;58727;1.681;3.552
291;58975;2022-08-01 14:28:08.429;58992.0;2022-08-01 14:28:08.939;No Feedback;16;6;5;0;2;2022-08-01 14:28:06.639;58915;0.51;1.79
292;59047;2022-08-01 14:28:10.590;59103.0;2022-08-01 14:28:12.270;No Feedback;16;7;5;0;2;2022-08-01 14:28:09.657;59016;1.6800000000000002;0.933
293;59164;2022-08-01 14:28:14.109;59165.0;2022-08-01 14:28:14.139;No Feedback;16;7;5;0;2;2022-08-01 14:28:09.657;59016;0.030000000000000002;4.452
294;59312;2022-08-01 14:28:18.543;59350.0;2022-08-01 14:28:19.680;No Feedback;16;5;5;0;2;2022-08-01 14:28:17.614;59281;1.137;0.929
295;59952;2022-08-01 14:28:37.773;59956.0;2022-08-01 14:28:37.882;No Feedback;17;1;1;0;2;2022-08-01 14:28:36.978;59926;0.10900000000000001;0.795
296;59998;2022-08-01 14:28:39.141;60014.0;2022-08-01 14:28:39.621;No Feedback;17;1;1;0;2;2022-08-01 14:28:36.978;59926;0.48000000000000004;2.1630000000000003
297;60055;2022-08-01 14:28:40.851;60073.0;2022-08-01 14:28:41.383;No Feedback;17;2;1;0;2;2022-08-01 14:28:40.182;60033;0.532;0.669
298;60139;2022-08-01 14:28:43.373;60156.0;2022-08-01 14:28:43.872;No Feedback;17;3;1;0;2;2022-08-01 14:28:42.345;60105;0.49900000000000005;1.028
299;60174;2022-08-01 14:28:44.420;60200.0;2022-08-01 14:28:45.196;No Feedback;17;3;1;0;2;2022-08-01 14:28:42.345;60105;0.776;2.075
300;60222;2022-08-01 14:28:45.864;60228.0;2022-08-01 14:28:46.035;No Feedback;17;3;1;0;2;2022-08-01 14:28:42.345;60105;0.171;3.519
301;60315;2022-08-01 14:28:48.643;60353.0;2022-08-01 14:28:49.797;No Feedback;17;4;1;0;2;2022-08-01 14:28:46.644;60248;1.1540000000000001;1.999
302;60410;2022-08-01 14:28:51.506;60422.0;2022-08-01 14:28:51.865;No Feedback;17;5;1;0;2;2022-08-01 14:28:50.388;60373;0.35900000000000004;1.118
303;60501;2022-08-01 14:28:54.233;60507.0;2022-08-01 14:28:54.413;No Feedback;17;6;1;0;2;2022-08-01 14:28:52.886;60456;0.18000000000000002;1.347
304;60579;2022-08-01 14:28:56.574;60633.0;2022-08-01 14:28:58.194;No Feedback;17;7;1;0;2;2022-08-01 14:28:55.455;60542;1.62;1.119
305;60846;2022-08-01 14:29:04.595;60891.0;2022-08-01 14:29:05.935;No Feedback;17;1;1;0;2;2022-08-01 14:29:02.664;60782;1.34;1.931
306;61209;2022-08-01 14:29:15.488;61217.0;2022-08-01 14:29:15.723;No Feedback;18;1;6;0;2;2022-08-01 14:29:13.530;61144;0.23500000000000001;1.9580000000000002
307;61336;2022-08-01 14:29:19.285;61369.0;2022-08-01 14:29:20.285;No Feedback;18;1;6;0;2;2022-08-01 14:29:18.443;61308;1.0;0.8420000000000001
308;61405;2022-08-01 14:29:21.359;61408.0;2022-08-01 14:29:21.451;No Feedback;18;2;6;0;2;2022-08-01 14:29:20.487;61376;0.09200000000000001;0.8720000000000001
309;61497;2022-08-01 14:29:24.125;61512.0;2022-08-01 14:29:24.561;No Feedback;18;2;6;0;2;2022-08-01 14:29:22.415;61440;0.43600000000000005;1.7100000000000002
310;61570;2022-08-01 14:29:26.307;61577.0;2022-08-01 14:29:26.525;No Feedback;18;3;6;0;2;2022-08-01 14:29:25.388;61539;0.21800000000000003;0.919
311;61632;2022-08-01 14:29:28.174;61633.0;2022-08-01 14:29:28.203;No Feedback;18;4;6;0;2;2022-08-01 14:29:27.362;61605;0.029;0.812
312;61741;2022-08-01 14:29:31.445;61782.0;2022-08-01 14:29:32.676;No Feedback;18;4;6;0;2;2022-08-01 14:29:27.362;61605;1.231;4.083
313;61875;2022-08-01 14:29:35.479;61895.0;2022-08-01 14:29:36.057;No Feedback;18;5;6;0;2;2022-08-01 14:29:33.595;61813;0.5780000000000001;1.8840000000000001
314;61951;2022-08-01 14:29:37.737;61963.0;2022-08-01 14:29:38.094;No Feedback;18;6;6;0;2;2022-08-01 14:29:36.754;61918;0.35700000000000004;0.9830000000000001
315;62126;2022-08-01 14:29:42.988;62152.0;2022-08-01 14:29:43.766;No Feedback;18;6;6;0;2;2022-08-01 14:29:42.146;62098;0.778;0.8420000000000001
316;62210;2022-08-01 14:29:45.508;62219.0;2022-08-01 14:29:45.788;No Feedback;18;7;6;0;2;2022-08-01 14:29:44.356;62171;0.28;1.1520000000000001
